lab_name,category_focus,city,state,street_address,contact_name,contact_email,phone_number,website_url,source_registry
REGIS TECHNOLOGIES,Contract Research (Pre-Clinical),Il - Morton Grove,SYNTHESIS & SEPARATIONS,,,,,https://www.registech.com/,BioPharmGuy
GENUS BIOSYSTEMS,Contract Research (Pre-Clinical),Il - Northbrook,OPTIMIZATION OF MICROARRAY EXPERIMENTATION AND ANALYSIS,,,,,http://www.genusbiosystems.com/,BioPharmGuy
VELOXITY LABS,Contract Research (Pre-Clinical),Il - Peoria,BIOANALYTICAL CRO FOCUSED ON LC-MS BIOANALYSIS.,,,,,https://veloxitylabs.com/,BioPharmGuy
PCI PHARMA SERVICES,Contract Research (Pre-Clinical),Il - Rockford,"CONTRACT MANUFACTURING, SERVICES",,,,,https://pci.com/,BioPharmGuy
TOXPLUS CONSULTING,Contract Research (Pre-Clinical),Il - Westmont,"PRECLINICAL TOXICOLOGY AND PHARMACOLOGY STRATEGY DEVELOPMENT. SAFETY EVALUATIONS FOR APIS, EXCIPIENTS, IMPURITIES, EXTRACTABLES AND LEACHABLES.",,,,,https://www.toxplus.com/,BioPharmGuy
ACGT PROGENOMICS,Contract Research (Pre-Clinical),Il - Wheeling,DNA SEQUENCING SERVICES,,,,,https://acgtinc.com/,BioPharmGuy
CATALENT,Contract Research (Pre-Clinical),In - Bloomington,BIOLOGICS MANUFACTURING & CELL LINE DEVELOPMENT,,,,,https://www.catalent.com/,BioPharmGuy
LABYRINTH BIOPHARMA,Contract Research (Pre-Clinical),In - Bloomington,"FORMULATION, ANALYTICAL, AND LYOPHILIZATION CYCLE DEVELOPMENT OF SMALL AND LARGE MOLECULES, SUSPENSIONS, EMULSIONS, AND DIAGNOSTIC PRODUCTS",,,,,https://lab-bp.com/,BioPharmGuy
MEGADALTON SOLUTIONS,Contract Research (Pre-Clinical),In - Bloomington,CHARGE DETECTION MASS SPEC ANALYTICAL SERVICES AND INSTRUMENTATION,,,,,https://www.megadaltonsolutions.com/,BioPharmGuy
SINGOTA SOLUTIONS,Contract Research (Pre-Clinical),In - Bloomington,CONTRACT DEVELOPMENT & MANUFACTURING,,,,,https://singota.com/,BioPharmGuy
TACONIC BIOSCIENCES,Contract Research (Pre-Clinical),In - Cambridge City,GENETICALLY ENGINEERED RODENT MODELS AND SERVICES. SPECIALISTS IN MOUSE MODEL HUMANIZATION AND GEMS MANAGEMENT.,,,,,https://www.taconic.com/,BioPharmGuy
SWORD BIO,Contract Research (Pre-Clinical),In - Carmel,"LARGE MOLECULE ASSAY DEVELOPMENT, VALIDATION AND SAMPLE TESTING FOR PK, BIOMARKERS, IMMUNOGENICITY AND NAB ASSAYS",,,,,https://swordbio.com/,BioPharmGuy
B2S LIFE SCIENCES,Contract Research (Pre-Clinical),In - Franklin,"BIOTHERAPEUTIC DRUG DEVELOPMENT COMPANY FOCUSED ON IMPROVING BIOANALYTICAL METHODOLOGY THROUGH REAGENT GENERATION, LIFE-CYCLE MANAGEMENT, ASSAY DEVELOPMENT AND STATISTICAL ANALYTICS",,,,,https://b2slifesciences.com/,BioPharmGuy
GENEZEN,Contract Research (Pre-Clinical),In - Indianapolis,"LENTIVIRAL & RETROVIRAL VECTOR SPECIALIST, GENEZEN, OFFERS EARLY PROCESS DEVELOPMENT, GMP VECTOR PRODUCTION, ANALYTICAL TESTING & ASSAY DEVELOPMENT.",,,,,https://www.genezen.com/,BioPharmGuy
HELIX BIOSTRUCTURES,Contract Research (Pre-Clinical),In - Indianapolis,"CRO OFFERING CRYO-EM, X-RAY CRYSTALLOGRAPHY, PROTEIN PRODUCTION, LNP CHARACTERIZATION AND SAXS",,,,,https://www.helixbiostructures.com/,BioPharmGuy
PACE,Contract Research (Pre-Clinical),In - Indianapolis,"ANALYTICAL TESTING, CDMO",,,,,https://www.pacelabs.com/,BioPharmGuy
VXP BIOLOGICS,Contract Research (Pre-Clinical),In - Indianapolis,BIOLOGICS CONTRACT WORK,,,,,https://vxpbiologics.com/,BioPharmGuy
XENO DIAGNOSTICS,Contract Research (Pre-Clinical),In - Indianapolis,"CUSTOM CELL-BASED ASSAYS, ANTIBODIES",,,,,https://xenodiagnostics.com/,BioPharmGuy
TRICLINIC LABS,Contract Research (Pre-Clinical),In - Lafayette,CONTRACT SMALL MOLECULE DEVELOPMENT SERVICES,,,,,https://tricliniclabs.com/,BioPharmGuy
IMPROVED PHARMA,Contract Research (Pre-Clinical),In - West Lafayette,DRUG DEVELOPMENT,,,,,https://improvedpharma.com/,BioPharmGuy
INOTIV,Contract Research (Pre-Clinical),In - West Lafayette,"CONTRACT LAB SERVICES, SCIENTIFIC INSTRUMENTS",,,,,https://www.inotiv.com/,BioPharmGuy
ACCUPREC RESEARCH LABS,Contract Research (Pre-Clinical),India - Ahmedabad,"CONTRACT RESEARCH, DEVICE TESTING",,,,,https://accuprec.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),India - Ahmedabad,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
CONCORD BIOTECH,Contract Research (Pre-Clinical),India - Ahmedabad,"FERMENTATION-BASED API, DEVELOPMENT",,,,,https://concordbiotech.com/,BioPharmGuy
INTAS PHARMACEUTICALS,Contract Research (Pre-Clinical),India - Ahmedabad,"CONTRACT MANUFACTURING, FORMULATION DEVELOPMENT, GENERICS",,,,,https://www.intaspharma.com/,BioPharmGuy
O2H DISCOVERY,Contract Research (Pre-Clinical),India - Ahmedabad,DRUG DISCOVERY SERVICES,,,,,https://o2h.com/discovery/chemistry/,BioPharmGuy
VEEDA LIFESCIENCES,Contract Research (Pre-Clinical),India - Ahmedabad,PRECLINICAL & CLINICAL RESEARCH,,,,,https://veedalifesciences.com/,BioPharmGuy
ZASYA LIFE SCIENCES,Contract Research (Pre-Clinical),India - Ahmedabad,CDMO,,,,,https://www.zasyalifesciences.com/,BioPharmGuy
ANTHEM BIOSCIENCES,Contract Research (Pre-Clinical),India - Bangalore,CONTRACT RESEARCH,,,,,https://anthembio.com/,BioPharmGuy
BIONEEDS,Contract Research (Pre-Clinical),India - Bangalore,CONTRACT RESEARCH,,,,,https://www.bioneeds.in/,BioPharmGuy
DSK INNOSCIENCES,Contract Research (Pre-Clinical),India - Bangalore,CONTRACT CHEMISTRY SERVICES,,,,,https://dskinnosciences.com/,BioPharmGuy
EUROFINS ADVINUS,Contract Research (Pre-Clinical),India - Bangalore,DRUG DISCOVERY,,,,,https://www.advinus.com/,BioPharmGuy
ICBIO-INITIATIVE,Contract Research (Pre-Clinical),India - Bangalore,FULL-SERVICE CONTRACT RESEARCH ORGANIZATION,,,,,https://www.icbiocro.com/,BioPharmGuy
RECIPHARM,Contract Research (Pre-Clinical),India - Bangalore,CONTRACT DEVELOPMENT AND MANUFACTURING PARTNER TO THE PHARMACEUTICAL AND BIOPHARMACEUTICAL INDUSTRIES.,,,,,https://www.recipharm.com/,BioPharmGuy
SKANDA LIFE SCIENCES,Contract Research (Pre-Clinical),India - Bangalore,"CONTRACT RESEARCH - PHARMACEUTICAL, BIOTECH",,,,,https://skandalifesciences.com/,BioPharmGuy
SYNGENE INTERNATIONAL,Contract Research (Pre-Clinical),India - Bangalore,CONTRACT RESEARCH,,,,,https://www.syngeneintl.com/,BioPharmGuy
SYNGENE INTERNATIONAL,Contract Research (Pre-Clinical),India - Bangalore,"CONTRACT DISCOVERY, BIOLOGY",,,,,https://www.syngeneintl.com/,BioPharmGuy
THERAINDX LIFESCIENCES,Contract Research (Pre-Clinical),India - Bangalore,PRECLINICAL SERVICES,,,,,https://www.theraindx.com/,BioPharmGuy
VIPRAGEN,Contract Research (Pre-Clinical),India - Bengalore,"CRO - DISCOVERY, ANALYTICAL, TOXICOLOGY, ETC",,,,,https://vipragen.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),India - Bengaluru,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
NUWILL RESEARCH & INNOVATIONS,Contract Research (Pre-Clinical),India - Bengaluru,"FORMULATION DEVELOPMENT, ANALYTICAL SERVICES",,,,,https://www.nuwillresearch.com/,BioPharmGuy
SPAAR RESEARCH LABS,Contract Research (Pre-Clinical),India - Chennai,CONTRACT DEVELOPMENT ORGANIZATION,,,,,https://www.spaarresearchlabs.com/,BioPharmGuy
VOPEC PHARMACEUTICALS,Contract Research (Pre-Clinical),India - Chennai,"CONTRACT RESEARCH, SMALL MOLECULE",,,,,https://www.vopecpharma.com/,BioPharmGuy
ENCUBE ETHICALS,Contract Research (Pre-Clinical),India - Dombivli,TOPICAL FORMULATIONS,,,,,https://www.encubeethicals.com/,BioPharmGuy
DABUR RESEARCH FOUNDATION,Contract Research (Pre-Clinical),India - Ghaziabad,PRECLINICAL CONTRACT RESEARCH,,,,,https://daburresearch.in/,BioPharmGuy
ENCUBE ETHICALS,Contract Research (Pre-Clinical),India - Goa,TOPICAL FORMULATIONS,,,,,https://www.encubeethicals.com/,BioPharmGuy
PREMAS BIOTECH,Contract Research (Pre-Clinical),India - Gurugram,"CONTRACT RESEARCH, DEVELOPMENT & MANUFACTURING",,,,,https://www.premasbiotech.com/,BioPharmGuy
ADEPT PHARMA AND BIOSCIENCE EXCELLENCE,Contract Research (Pre-Clinical),India - Hyderabad,CONTRACT PHARMA DEVELOPMENT,,,,,https://www.adeptpharmabio.com/,BioPharmGuy
AGANITHA,Contract Research (Pre-Clinical),India - Hyderabad,IN SILICO DRUG DISCOVERY,,,,,https://www.aganitha.ai/,BioPharmGuy
AIZANT,Contract Research (Pre-Clinical),India - Hyderabad,"DRUG, API R&D AND MANUFACTURING",,,,,https://www.aizant.com/,BioPharmGuy
ARAGEN LIFE SCIENCES,Contract Research (Pre-Clinical),India - Hyderabad,"CELL LINE DEVELOPMENT, PROTEIN EXPRESSION & PURIFICATION, CELL-BASED & BIOPHYSICAL ASSAYS, AND IN VIVO MODELS OF DISEASE.",,,,,https://www.aragen.com/,BioPharmGuy
ARYASTHA LIFE SCIENCES,Contract Research (Pre-Clinical),India - Hyderabad,DRUG DISCOVERY CONTRACT WORK,,,,,https://aryastha.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),India - Hyderabad,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
CHEMVEDA LIFE SCIENCES,Contract Research (Pre-Clinical),India - Hyderabad,DRUG DISCOVERY & DEVELOPMENT SERVICES,,,,,https://chemvedals.com/,BioPharmGuy
COHANCE LIFESCIENCES,Contract Research (Pre-Clinical),India - Hyderabad,"CONTRACT MANUFACTURING, ADC DEVELOPMENT",,,,,https://www.cohance.com/,BioPharmGuy
DEVSYNTHESIS,Contract Research (Pre-Clinical),India - Hyderabad,CHEMISTRY CRO,,,,,https://dev-synthesis.com/,BioPharmGuy
GLOBAL PHARMA TEK,Contract Research (Pre-Clinical),India - Hyderabad,"CONTRACT RESEARCH, CLINICAL RESEARCH, CONSULTING",,,,,https://www.globalpharmatek.com/,BioPharmGuy
LAXAI,Contract Research (Pre-Clinical),India - Hyderabad,"PHARMA, BIOTECH CDMO",,,,,https://laxai.com/,BioPharmGuy
LEXTRO BIO SOLUTIONS,Contract Research (Pre-Clinical),India - Hyderabad,CONTRACT SERVICES,,,,,https://lextrobio.com/,BioPharmGuy
NAYAS LABORATORIES,Contract Research (Pre-Clinical),India - Hyderabad,POLYMER DRUG DELIVERY,,,,,https://www.nayaslabs.com/,BioPharmGuy
POZESCAF,Contract Research (Pre-Clinical),India - Hyderabad,DRUG DISCOVERY CRO,,,,,https://pozescaf.com/,BioPharmGuy
RBG LABORATORY,Contract Research (Pre-Clinical),India - Hyderabad,CHEMISTRY CRO,,,,,https://rbglaboratory.com/,BioPharmGuy
SAMBI PHARMA,Contract Research (Pre-Clinical),India - Hyderabad,PRECLINICAL CONTRACT RESEARCH,,,,,https://sambipharma.com/,BioPharmGuy
SIPRA LABS,Contract Research (Pre-Clinical),India - Hyderabad,"PRODUCT DESIGN, DEVELOPMENT, TESTING, VALIDATION",,,,,http://sipralabs.com/,BioPharmGuy
SORTIS PHARMA,Contract Research (Pre-Clinical),India - Hyderabad,CONTRACT SERVICES,,,,,https://www.sortispharma.com/,BioPharmGuy
SUVEN LIFE SCIENCES,Contract Research (Pre-Clinical),India - Hyderabad,CONTRACT RESEARCH AND MANUFACTURING SERVICES,,,,,http://www.suven.com/,BioPharmGuy
TEADUS PHARMA,Contract Research (Pre-Clinical),India - Hyderabad,CONTRACT RESEARCH,,,,,https://teaduspharma.com/,BioPharmGuy
VAGDEVI INNOSCIENCE,Contract Research (Pre-Clinical),India - Hyderabad,CHEMICAL RESEARCH SERVICES,,,,,http://www.vispl.net/,BioPharmGuy
VIVO BIO TECH,Contract Research (Pre-Clinical),India - Hyderabad,CONTRACT DRUG DEVELOPMENT & DISCOVERY,,,,,http://www.vivobio.com,BioPharmGuy
YAPAN BIO,Contract Research (Pre-Clinical),India - Hyderabad,BIOTECH CDMO,,,,,https://www.yapanbio.com/,BioPharmGuy
TCG LIFESCIENCES,Contract Research (Pre-Clinical),India - Kolkata,CONTRACT MEDICINAL CHEMISTRY,,,,,https://tcgls.com/,BioPharmGuy
AURIGENE PHARMACEUTICAL SERVICES,Contract Research (Pre-Clinical),India - Miyapur,"CONTRACT MANUFACTURING, RESEARCH SMALL & LARGE MOLECULES",,,,,https://www.aurigeneservices.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),India - Mumbai,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
ENCUBE ETHICALS,Contract Research (Pre-Clinical),India - Mumbai,TOPICAL FORMULATIONS,,,,,https://www.encubeethicals.com/,BioPharmGuy
INDOCO REMEDIES,Contract Research (Pre-Clinical),India - Mumbai,CONTRACT SMALL MOLECULES,,,,,https://www.indoco.com/,BioPharmGuy
SOLARA ACTIVE PHARMA SCIENCES,Contract Research (Pre-Clinical),India - Mumbai,"CONTRACT RESEARCH, MANUFACTURING, REGULATORY SERVICES",,,,,https://solara.co.in/,BioPharmGuy
USV BIOLOGICS DIVISION,Contract Research (Pre-Clinical),India - Mumbai,"BIOSIMILARS, CONTRACT BIOLOGICS",,,,,https://www.usvindia.com/,BioPharmGuy
TRANS-GENICA SERVICES,Contract Research (Pre-Clinical),India - Nagardeola,"PRECLINICAL CRO SPECIALIZING IN PHARMACOLOGY, TOXICOLOGY, AND MOLECULAR BIOLOGY RESEARCH.",,,,,https://transgenicaresearch.com/,BioPharmGuy
SA-FORD,Contract Research (Pre-Clinical),India - Navi Mumbai,PRECLINICAL CONTRACT RESEARCH,,,,,https://sa-ford.com/,BioPharmGuy
SITEC LABS,Contract Research (Pre-Clinical),India - Navi Mumbai,ANALYTICAL BIOEQUIVALENCE,,,,,https://siteclabs.com/,BioPharmGuy
ENCUBE ETHICALS,Contract Research (Pre-Clinical),India - Pithampur,TOPICAL FORMULATIONS,,,,,https://www.encubeethicals.com/,BioPharmGuy
RETROSYNTH,Contract Research (Pre-Clinical),India - Pune,RESEARCH PRODUCTS AND SERVICES,,,,,https://retrosynth.co.in/,BioPharmGuy
SEQENS,Contract Research (Pre-Clinical),India - Pune,"ANALYTICAL METHOD VALIDATION, API DEVELOPMENT",,,,,https://www.seqens.com/,BioPharmGuy
SHANTANI,Contract Research (Pre-Clinical),India - Pune,"SMALL MOLECULE TARGET IDENTIFICATION, BIOLOGIC CHARACTERIZATION",,,,,https://shantani.com/,BioPharmGuy
THETAWAVE,Contract Research (Pre-Clinical),India - Pune,"TOXICOLOGY, PHARMA AND DEVICE SERVICE",,,,,https://thetawave.co.in/,BioPharmGuy
POLYPEPTIDE GROUP,Contract Research (Pre-Clinical),India - Thane,POLYPEPTIDE MANUFACTURING,,,,,https://www.polypeptide.com/,BioPharmGuy
LIVEON BIOLABS,Contract Research (Pre-Clinical),India - Tumakuru,CONTRACT PHARMACEUTICAL RESEARCH,,,,,https://liveonbiolabs.com/,BioPharmGuy
JADE BIOSCIENCE,Contract Research (Pre-Clinical),India - Vapi,"CHEMISTRY AND TOXICOLOGY, ECOTOXICOLOGY AND GENOTOXICOLOGY",,,,,https://www.jadebioscience.in/,BioPharmGuy
ACTIMUS BIO,Contract Research (Pre-Clinical),India - Visakhapatnam,CONTRACT RESEARCH SERVICES,,,,,https://actimusbio.com/,BioPharmGuy
CLINISINDO LABORATORIES,Contract Research (Pre-Clinical),Indonesia - Jakarta,"PHARMA TESTING, BIOEQUIVALENCE",,,,,https://clinisindo.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),Ireland - Ballina,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
HITECH HEALTH,Contract Research (Pre-Clinical),Ireland - Ballynahown,BIOPHARM CDMO,,,,,https://hitech-health.com/,BioPharmGuy
GAELIC LABORATORIES,Contract Research (Pre-Clinical),Ireland - Clonmel,"BETA-LACTAM MANUFACTURING, ANALYTICAL TESTING, BATCH RELEASE",,,,,https://gaeliclabs.com/,BioPharmGuy
INOVA PHARMA & LIFE SCIENCE,Contract Research (Pre-Clinical),Ireland - Clonmel,DRUG CDMO,,,,,https://inova.ie/,BioPharmGuy
STERLING PHARMA SOLUTIONS,Contract Research (Pre-Clinical),Ireland - Cork,CONTRACT DEVELOPMENT & MANUFACTURING - APIS,,,,,https://www.sterlingpharmasolutions.com/,BioPharmGuy
ABBVIE,Contract Research (Pre-Clinical),Ireland - Dublin,MEDICAL DEVICES,,,,,https://www.abbvie.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),Ireland - Dublin,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
GENSEQ,Contract Research (Pre-Clinical),Ireland - Dublin,"GENETIC, BIOPHARMA SERVICES",,,,,https://genseqgroup.com/,BioPharmGuy
HITECH HEALTH,Contract Research (Pre-Clinical),Ireland - Dublin,BIOPHARM CDMO,,,,,https://hitech-health.com/,BioPharmGuy
SK PHARMTECO,Contract Research (Pre-Clinical),Ireland - Dublin,SMALL MOLECULE DEVELOPMENT & MANUFACTURING,,,,,https://www.skpharmteco.com/,BioPharmGuy
SEQBIOME,Contract Research (Pre-Clinical),Ireland - Fermoy,MICROBIOME ANALYSIS,,,,,https://seqbiome.com/,BioPharmGuy
CURRAN SCIENTIFIC,Contract Research (Pre-Clinical),Ireland - Limerick,FLUID HANDLING,,,,,https://curranscientific.com/,BioPharmGuy
PCI PHARMA SERVICES,Contract Research (Pre-Clinical),Ireland - Meath,"CONTRACT MANUFACTURING, SERVICES",,,,,https://pci.com/,BioPharmGuy
HITECH HEALTH,Contract Research (Pre-Clinical),Ireland - Spidéal,BIOPHARM CDMO,,,,,https://hitech-health.com/,BioPharmGuy
EIRGEN PHARMA,Contract Research (Pre-Clinical),Ireland - Waterford,CONTRACT SMALL MOLECULE MANUFACTURING & DEVELOPMENT,,,,,https://www.eirgen.com/,BioPharmGuy
LGM PHARMA,Contract Research (Pre-Clinical),Israel - Modiin,"APIS, CDMO SERVICES",,,,,https://lgmpharma.com/,BioPharmGuy
ALLUCENT,Contract Research (Pre-Clinical),Israel - Tel Aviv,CLINICAL RESEARCH SOLUTIONS PARTNERING WITH SMALL & MID-SIZED BIOTECHS TO DELIVER NOVEL THERAPIES TO PATIENTS WITH UNMET NEEDS.,,,,,https://www.allucent.com/,BioPharmGuy
CORDENPHARMA,Contract Research (Pre-Clinical),Italy - Bergamo,CONTRACT SMALL MOLECULES,,,,,https://cordenpharma.com/,BioPharmGuy
RECIPHARM,Contract Research (Pre-Clinical),Italy - Brescia,CONTRACT DEVELOPMENT AND MANUFACTURING PARTNER TO THE PHARMACEUTICAL AND BIOPHARMACEUTICAL INDUSTRIES.,,,,,https://www.recipharm.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),Italy - Calco,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
PROCOS,Contract Research (Pre-Clinical),Italy - Cameri,CONTRACT MANUFACTURING,,,,,https://www.procos.it/,BioPharmGuy
CORDENPHARMA,Contract Research (Pre-Clinical),Italy - Caponago,CONTRACT SMALL MOLECULES,,,,,https://cordenpharma.com/,BioPharmGuy
FLAMMA,Contract Research (Pre-Clinical),Italy - Chignolo Di’Isola,CONTRACT MANUFACTURING & SERVICES,,,,,https://www.flammagroup.com/,BioPharmGuy
PATHEON,Contract Research (Pre-Clinical),Italy - Ferentino,CONTRACT MANUFACTURING AND DEVELOPMENT,,,,,https://www.patheon.com/us/en/home.html,BioPharmGuy
FLAMMA,Contract Research (Pre-Clinical),Italy - Isso,CONTRACT MANUFACTURING & SERVICES,,,,,https://www.flammagroup.com/,BioPharmGuy
BSP PHARMACEUTICALS,Contract Research (Pre-Clinical),Italy - Latina Scalo,CONTRACT DEVELOPMENT & MANUFACTURING,,,,,https://www.bsppharmaceuticals.com/,BioPharmGuy
RECIPHARM,Contract Research (Pre-Clinical),Italy - Masate,CONTRACT DEVELOPMENT AND MANUFACTURING PARTNER TO THE PHARMACEUTICAL AND BIOPHARMACEUTICAL INDUSTRIES.,,,,,https://www.recipharm.com/,BioPharmGuy
LABOSPACE,Contract Research (Pre-Clinical),Italy - Milano,"PATHOLOGY, BIOMARKER ASSAYS, MICROBIOME SERVICES",,,,,https://www.labospace.com/,BioPharmGuy
PATHEON,Contract Research (Pre-Clinical),Italy - Monza,CONTRACT MANUFACTURING AND DEVELOPMENT,,,,,https://www.patheon.com/us/en/home.html,BioPharmGuy
CHEMLECTIVA,Contract Research (Pre-Clinical),Italy - Novara,API R&D,,,,,https://chemelectiva.it/,BioPharmGuy
RECIPHARM,Contract Research (Pre-Clinical),Italy - Paderno Dugnano,CONTRACT DEVELOPMENT AND MANUFACTURING PARTNER TO THE PHARMACEUTICAL AND BIOPHARMACEUTICAL INDUSTRIES.,,,,,https://www.recipharm.com/,BioPharmGuy
PRECLINICS,Contract Research (Pre-Clinical),Italy - Parma,CONTRACT RESEARCH,,,,,https://www.preclinics.com/,BioPharmGuy
CAMBREX,Contract Research (Pre-Clinical),Italy - Paullo,"SMALL MOLECULES RESEARCH, DEVELOPMENT & MANUFACTURING SERVICES",,,,,https://www.cambrex.com/,BioPharmGuy
ADVAXIA BIOLOGICS,Contract Research (Pre-Clinical),Italy - Pomezia,ADENOVIRUS-BASED VACCINE CDMO,,,,,https://advaxia.com/,BioPharmGuy
IRBM,Contract Research (Pre-Clinical),Italy - Pomezia,"DRUG DISCOVERY FOR COMPLEX PEPTIDES/SMS/MABS; DISPLAY TECH, HTS, DMPK, IN VIVO, FUNCTIONAL GENOMICS",,,,,https://www.irbm.com/,BioPharmGuy
PROBIOMICS,Contract Research (Pre-Clinical),Italy - Roma,GENOMICS AND PRECISION MEDICINE SERVICES,,,,,https://probiomics.it/,BioPharmGuy
MAIBE,Contract Research (Pre-Clinical),Italy - Rome,MONOCLONAL ANTIBODIES FOR VIRUSES,,,,,https://www.maibe.eu/,BioPharmGuy
REITHERA,Contract Research (Pre-Clinical),Italy - Rome,CONTRACT RESEARCH & MANUFACTURING,,,,,https://reithera.com/,BioPharmGuy
ANEMOCYTE,Contract Research (Pre-Clinical),Italy - Varese,"PLASMID, MRNA DEVELOPMENT & MANUFACTURING",,,,,https://anemocyte.com/,BioPharmGuy
AXCELEAD,Contract Research (Pre-Clinical),Japan - Kanagawa,PRECLINICAL DRUG DISCOVERY,,,,,https://axcelead-us.com/,BioPharmGuy
JIUZHOU PHARMA,Contract Research (Pre-Clinical),Japan - Kanagawa,FULLY INTEGRATED SOLUTIONS IN SMALL MOLECULE AND PEPTIDE API DRUG DEVELOPMENT & PRODUCTION FROM CLINICAL STAGE TO COMMERCIALIZATION,,,,,https://en.jiuzhoupharma.com/,BioPharmGuy
BIKEN GROUP,Contract Research (Pre-Clinical),Japan - Kanonji,VACCINE DEVELOPER AND PROVIDES LABORATORY DIAGNOSTIC SERVICES,,,,,https://www.biken.or.jp/english/,BioPharmGuy
ADRAGOS PHARMA,Contract Research (Pre-Clinical),Japan - Kawagoe,"GLOBAL CDMO FOR STERILE INJECTABLES: PFS, VIALS, AMPOULES, IV BAGS, BFS. CLINICAL TO COMMERCIAL.",,,,,https://adragos-pharma.com/,BioPharmGuy
BGI,Contract Research (Pre-Clinical),Japan - Kobe,GENETIC TESTING,,,,,https://www.bgi.com/global,BioPharmGuy
SPERA PHARMA,Contract Research (Pre-Clinical),Japan - Osaka,CMC RESEARCH SUPPORT,,,,,https://www.spera-pharma.co.jp/en/,BioPharmGuy
BIOSPRING,Contract Research (Pre-Clinical),Japan - Tokyo,MANUFACTURING & ANALYTICAL SERVICES,,,,,https://www.biospring.net/,BioPharmGuy
CMIC,Contract Research (Pre-Clinical),Japan - Tokyo,PHARMACEUTICAL CONTRACT WORK,,,,,https://en.cmicgroup.com/,BioPharmGuy
LONZA,Contract Research (Pre-Clinical),Japan - Tokyo,"CONTRACT MANUFACTURING, DEVELOPMENT; LAB SYSTEMS, RESEARCH PRODUCTS",,,,,https://www.lonza.com/,BioPharmGuy
NAMSA,Contract Research (Pre-Clinical),Japan - Tokyo,MEDICAL RESEARCH ORGANIZATION - MEDICAL DEVICES,,,,,https://namsa.com/,BioPharmGuy
RHELIXA,Contract Research (Pre-Clinical),Japan - Tokyo,EPIGENOME ANALYSIS,,,,,https://www.rhelixa.com/,BioPharmGuy
SOCIUM,Contract Research (Pre-Clinical),Japan - Tokyo,CONTRACT RESEARCH,,,,,https://socium.co.jp/en/,BioPharmGuy
VECTORBUILDER,Contract Research (Pre-Clinical),Japan - Yokohama,RECOMBINANT VECTORS & VIRUSES,,,,,https://en.vectorbuilder.com/,BioPharmGuy
PRU,Contract Research (Pre-Clinical),Jordan - Amman,"BIOEQUIVALENCE, CLINICAL TRIALS, BIOANALYTICAL",,,,,https://pru.com.jo/,BioPharmGuy
MICROUNI,Contract Research (Pre-Clinical),Korea - Cheongju,"COVID DIAGNOSTIC, RNA SERVICES",,,,,http://microuni.co.kr/index_en.php,BioPharmGuy
DEARGEN,Contract Research (Pre-Clinical),Korea - Daejeon,AI-DRUG DISCOVERY SERVICES,,,,,https://deargen.me/,BioPharmGuy
